City,Country,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed
Sydney,Australia,2023-09-16,139.06,28.17,39.0,35.02,7.22,186.63,4.14,83.81,10.94
Bangkok,Thailand,2023-09-06,80.05,126.44,98.3,13.53,9.62,192.45,-7.0,19.96,9.54
Mexico City,Mexico,2023-08-28,73.03,22.93,60.78,35.89,1.81,143.12,14.46,40.47,2.13
Cairo,Egypt,2023-12-15,90.27,119.13,14.45,42.17,1.13,102.5,35.75,93.73,9.43
Moscow,Russia,2023-02-02,50.52,176.55,40.19,5.84,7.27,66.45,-9.28,48.73,11.72
Mexico City,Mexico,2023-09-07,10.25,161.07,15.81,44.61,2.54,54.65,36.07,71.69,7.49
Johannesburg,South Africa,2023-04-02,31.63,70.77,15.38,26.2,0.97,38.43,30.77,29.96,1.15
Madrid,Spain,2023-02-03,138.1,186.85,40.47,25.92,3.91,91.16,16.92,27.03,5.5
Seoul,South Korea,2023-05-09,46.42,187.36,51.34,19.31,6.5,30.95,-1.32,18.12,16.88
Rio de Janeiro,Brazil,2023-07-23,44.24,197.01,57.99,17.65,6.24,181.53,16.36,83.29,18.19
Johannesburg,South Africa,2023-03-25,32.45,149.81,44.28,38.15,2.13,197.45,-8.57,31.26,0.56
Mexico City,Mexico,2023-10-24,131.49,86.17,14.55,4.67,8.15,16.43,28.11,49.47,10.49
Berlin,Germany,2023-10-25,82.6,131.23,97.66,15.57,4.09,90.8,1.39,54.6,15.1
Toronto,Canada,2023-05-10,19.88,102.1,32.25,27.28,1.0,59.86,39.43,29.22,9.88
Tokyo,Japan,2023-03-27,29.8,134.42,75.81,38.46,5.95,103.92,27.54,14.2,18.62
Paris,France,2023-10-28,103.05,139.73,76.82,42.93,3.83,137.1,29.42,85.8,11.89
Sydney,Australia,2023-05-11,12.79,11.51,83.32,39.61,0.12,69.35,-1.52,66.93,0.72
Dubai,UAE,2023-03-23,27.45,173.52,31.5,8.25,0.61,67.74,7.24,58.0,10.12
Moscow,Russia,2023-07-02,84.98,10.19,25.0,12.86,2.41,190.7,-6.01,29.09,3.07
Rio de Janeiro,Brazil,2023-10-16,117.98,187.99,26.46,33.51,7.54,190.64,36.22,84.08,18.63
Mexico City,Mexico,2023-05-06,106.63,20.63,38.83,20.02,2.48,61.67,-4.67,98.58,19.84
Bangkok,Thailand,2023-03-23,41.75,58.05,41.17,35.72,1.74,148.68,34.34,26.82,17.57
Beijing,China,2023-06-22,98.06,14.48,89.82,30.02,2.68,46.05,-5.98,14.24,15.86
Dubai,UAE,2023-01-13,20.2,51.39,34.37,49.01,2.32,139.07,-9.33,65.89,5.9
Tokyo,Japan,2023-09-13,43.79,97.72,5.16,26.59,5.54,197.67,37.96,40.29,5.27
Moscow,Russia,2023-05-09,125.5,95.48,43.86,38.83,4.19,115.83,13.32,11.83,9.9
Istanbul,Turkey,2023-06-12,68.1,198.16,38.09,10.33,8.83,179.45,40.0,78.94,3.69
Istanbul,Turkey,2023-06-02,143.39,128.09,90.89,37.11,4.46,130.11,29.1,38.29,19.08
Mexico City,Mexico,2023-02-23,38.62,173.66,52.4,32.55,7.02,145.06,-8.61,36.13,3.32
Sydney,Australia,2023-05-15,112.56,12.91,68.83,44.6,5.96,123.76,26.23,27.71,12.74
Istanbul,Turkey,2023-11-12,67.0,26.56,81.95,20.27,6.11,142.76,12.49,50.66,9.88
Mexico City,Mexico,2023-11-11,61.24,85.51,75.03,42.83,8.29,150.76,-8.53,57.56,3.05
Seoul,South Korea,2023-08-26,18.79,106.85,87.69,20.98,6.01,59.64,25.14,95.77,8.5
Mexico City,Mexico,2023-01-16,33.9,113.55,18.76,33.14,4.8,148.42,27.57,72.18,11.02
Mexico City,Mexico,2023-11-17,15.59,123.74,89.05,12.48,5.59,153.04,28.68,11.84,12.86
Cairo,Egypt,2023-02-14,34.02,41.94,29.04,35.32,8.56,103.24,-8.11,43.41,16.26
Rio de Janeiro,Brazil,2023-09-17,57.34,134.01,48.32,43.97,9.46,166.07,23.72,82.81,17.13
Beijing,China,2023-05-26,34.8,64.95,12.19,36.87,4.89,60.53,-4.13,38.76,17.02
Dubai,UAE,2023-09-16,105.61,178.0,25.86,37.1,9.24,50.01,33.48,23.41,5.47
Beijing,China,2023-09-07,80.03,36.26,54.0,21.31,7.12,108.62,30.71,24.44,11.69
Berlin,Germany,2023-11-23,95.21,129.24,51.86,25.55,8.66,90.78,19.78,90.66,1.47
Johannesburg,South Africa,2023-07-17,37.57,75.54,79.48,38.09,1.29,31.61,5.06,81.01,9.65
Paris,France,2023-02-15,96.68,136.02,64.91,43.04,5.84,78.25,10.49,73.56,13.28
Cairo,Egypt,2023-10-13,8.98,139.36,84.52,23.2,1.57,158.06,-4.19,37.09,1.34
Madrid,Spain,2023-05-18,81.47,152.77,9.38,16.85,6.38,171.56,-4.78,16.82,11.11
Seoul,South Korea,2023-09-02,69.95,150.74,8.85,26.84,5.4,120.48,-1.01,50.78,8.17
Los Angeles,USA,2023-04-20,34.89,79.48,29.27,32.26,6.12,101.86,12.33,23.51,1.63
Los Angeles,USA,2023-11-28,149.78,131.21,96.42,40.1,2.49,164.08,-5.71,36.39,13.73
Mexico City,Mexico,2023-07-09,31.6,129.44,35.07,6.9,1.42,75.76,-6.32,75.73,14.82
Tokyo,Japan,2023-09-07,100.19,103.62,14.04,36.11,0.39,109.85,-6.38,68.5,3.13
Paris,France,2023-12-03,91.2,59.54,95.18,40.63,2.78,62.9,1.47,45.9,4.87
Bangkok,Thailand,2023-05-01,145.88,105.56,41.73,30.82,5.93,41.76,17.27,87.78,3.63
New York,USA,2023-01-12,149.33,43.45,97.02,29.01,3.11,197.79,35.04,23.01,3.41
Moscow,Russia,2023-08-04,136.91,179.95,96.59,41.41,7.68,108.35,33.68,95.57,10.2
Johannesburg,South Africa,2023-08-21,71.2,67.09,71.22,24.45,1.93,15.47,16.44,71.63,15.82
Seoul,South Korea,2023-12-19,60.02,23.47,51.9,14.84,1.79,86.64,-0.04,95.36,13.71
Moscow,Russia,2023-07-16,28.57,181.86,74.44,28.38,9.11,70.54,-0.35,14.47,4.86
Johannesburg,South Africa,2023-08-13,13.05,66.08,37.18,40.44,6.57,108.26,25.92,72.41,17.67
Sydney,Australia,2023-10-19,85.81,73.45,23.14,30.01,4.84,189.67,38.03,67.67,11.41
Sydney,Australia,2023-03-11,117.08,168.47,33.85,42.45,7.86,27.85,-3.81,96.72,12.9
Cairo,Egypt,2023-01-22,116.54,140.79,10.51,4.53,7.12,120.82,31.34,26.52,3.93
Los Angeles,USA,2023-03-18,32.93,25.9,87.63,18.72,5.67,60.48,3.94,89.83,5.82
Paris,France,2023-12-14,82.87,136.01,66.6,26.56,2.43,97.25,33.89,15.66,7.63
New York,USA,2023-06-28,10.15,23.24,68.51,44.16,7.87,37.07,36.35,95.42,17.79
Rio de Janeiro,Brazil,2023-05-01,41.28,53.89,65.45,13.36,2.6,59.57,22.77,59.95,2.24
Los Angeles,USA,2023-06-07,89.86,17.68,29.26,1.53,9.33,58.39,33.75,60.91,6.93
Toronto,Canada,2023-06-03,149.36,27.14,98.5,4.94,8.47,168.19,12.35,57.89,4.92
Moscow,Russia,2023-12-27,83.51,183.17,62.19,34.23,8.9,47.65,6.54,50.17,12.6
Los Angeles,USA,2023-04-14,46.54,169.19,52.09,28.66,0.2,54.46,31.17,59.55,3.45
Dubai,UAE,2023-01-13,126.2,160.64,98.04,15.08,3.51,181.78,0.76,92.06,8.66
Paris,France,2023-09-15,85.62,55.87,71.13,49.86,2.4,40.59,10.94,73.46,1.0
Paris,France,2023-07-14,22.47,188.2,75.72,48.49,5.18,198.52,35.87,51.64,8.45
Los Angeles,USA,2023-03-18,8.3,39.18,27.44,17.8,6.51,81.09,39.8,40.58,1.55
Moscow,Russia,2023-03-05,76.04,68.21,71.85,16.65,4.52,87.71,31.86,49.49,11.31
Madrid,Spain,2023-01-04,65.4,166.17,94.0,3.95,0.97,15.65,26.5,73.1,11.92
New York,USA,2023-11-16,74.82,94.67,36.8,23.04,4.33,24.88,1.6,97.83,17.52
Tokyo,Japan,2023-03-17,132.26,195.6,95.35,49.62,5.45,59.05,10.24,17.84,17.12
Johannesburg,South Africa,2023-08-18,9.99,132.01,11.7,23.13,1.68,179.77,6.0,23.1,12.56
Dubai,UAE,2023-05-01,115.35,155.47,70.39,39.41,5.05,184.12,-2.53,57.48,5.75
Rio de Janeiro,Brazil,2023-11-27,117.8,130.78,65.3,7.93,6.5,18.15,36.41,85.09,6.75
Bangkok,Thailand,2023-07-22,29.6,169.07,33.97,6.54,9.79,110.0,36.12,59.0,5.69
New York,USA,2023-03-21,36.56,101.12,38.17,9.68,5.21,157.84,21.7,69.74,2.16
Seoul,South Korea,2023-05-07,78.7,75.73,29.86,33.08,3.04,125.16,15.37,62.47,14.36
Berlin,Germany,2023-07-19,42.28,176.62,42.64,34.42,6.91,15.79,29.94,22.81,18.57
Mexico City,Mexico,2023-05-07,81.65,121.49,5.63,37.0,5.19,28.79,23.27,55.75,11.54
Los Angeles,USA,2023-07-13,131.05,29.46,80.73,15.89,8.71,106.57,-5.79,28.38,4.81
Bangkok,Thailand,2023-12-14,63.18,65.7,51.9,2.49,0.49,55.39,4.82,55.15,18.23
New York,USA,2023-06-12,128.43,48.47,85.16,8.75,8.83,157.56,32.46,17.52,2.98
Rio de Janeiro,Brazil,2023-05-14,11.01,33.12,7.34,26.69,4.71,128.34,-1.94,10.13,18.6
Rio de Janeiro,Brazil,2023-08-27,86.19,90.55,64.88,9.78,1.88,153.17,10.23,32.46,6.7
Tokyo,Japan,2023-05-05,64.63,134.56,76.52,48.1,5.06,118.69,36.38,48.65,18.74
Johannesburg,South Africa,2023-03-27,27.99,50.28,48.94,41.2,7.97,146.29,-1.78,38.48,2.19
Mumbai,India,2023-10-01,70.32,194.19,74.38,35.2,6.35,148.99,16.61,74.23,15.58
Paris,France,2023-02-01,39.15,51.04,64.16,33.89,5.77,144.77,23.23,47.18,10.24
Mumbai,India,2023-01-01,142.91,161.64,89.73,30.9,1.41,113.05,23.94,96.6,12.03
Madrid,Spain,2023-12-10,28.34,194.22,91.58,1.53,4.99,119.66,28.83,56.83,1.12
Los Angeles,USA,2023-01-21,145.66,98.91,95.81,6.04,5.43,71.33,33.01,81.35,17.57
Toronto,Canada,2023-10-22,105.84,175.18,57.2,15.44,6.87,183.53,10.7,95.24,11.72
Cairo,Egypt,2023-04-16,126.29,131.89,78.76,26.2,5.92,40.34,30.08,49.5,18.6
Mexico City,Mexico,2023-01-23,104.99,64.06,6.56,14.42,1.24,137.67,30.29,54.38,10.67
London,UK,2023-03-22,90.06,45.92,84.22,6.3,9.33,46.24,10.98,83.54,18.82
Tokyo,Japan,2023-01-06,106.71,194.05,14.34,15.21,2.19,137.34,6.25,49.62,10.48
Moscow,Russia,2023-12-02,52.74,86.93,61.68,32.72,6.47,28.09,22.1,55.53,19.44
New York,USA,2023-08-19,86.86,96.96,26.0,4.99,1.1,109.38,22.88,64.86,14.44
Bangkok,Thailand,2023-11-17,62.05,102.81,54.92,5.29,1.26,197.49,4.49,70.66,14.26
Mumbai,India,2023-11-25,147.36,131.85,24.97,26.46,8.97,141.34,35.57,14.6,11.24
Seoul,South Korea,2023-08-07,102.39,194.39,83.47,28.31,8.94,193.87,3.15,69.43,9.71
London,UK,2023-12-18,65.18,181.16,78.14,41.02,9.16,198.81,24.62,50.36,7.04
London,UK,2023-02-03,37.4,90.57,51.78,8.94,5.52,86.99,19.96,45.17,15.44
Mexico City,Mexico,2023-02-06,65.13,58.33,25.54,2.46,7.99,116.14,39.16,98.45,6.5
Johannesburg,South Africa,2023-11-07,67.1,40.19,42.06,42.62,4.04,24.97,-1.96,67.05,9.31
Dubai,UAE,2023-05-24,142.08,101.5,98.0,26.81,5.35,100.42,-0.24,26.95,0.54
Mexico City,Mexico,2023-01-18,95.78,70.38,76.57,2.27,0.6,70.32,0.36,39.06,3.76
Istanbul,Turkey,2023-03-08,58.25,68.99,66.33,12.33,0.77,148.02,35.12,74.28,9.96
Mexico City,Mexico,2023-02-04,10.05,171.33,84.91,37.12,4.81,181.38,31.6,31.89,17.37
New York,USA,2023-02-16,45.96,15.99,89.83,3.36,9.29,76.79,5.47,80.87,11.39
Mexico City,Mexico,2023-06-05,13.91,199.89,46.88,46.79,8.13,112.04,30.6,19.76,15.29
New York,USA,2023-02-19,80.56,197.91,45.17,22.64,1.03,195.04,26.4,16.51,5.31
Mumbai,India,2023-10-19,133.32,170.01,76.9,49.01,2.24,82.37,22.57,32.98,16.31
Istanbul,Turkey,2023-10-09,27.33,113.83,47.42,23.5,5.95,30.84,28.1,73.3,13.7
London,UK,2023-09-07,75.41,50.88,20.2,18.15,0.3,168.29,34.92,76.43,7.21
Seoul,South Korea,2023-07-23,61.13,155.14,85.37,5.39,7.67,91.35,-6.88,42.05,7.44
Johannesburg,South Africa,2023-09-25,76.3,66.37,10.43,5.4,7.31,117.03,20.25,54.36,9.62
Berlin,Germany,2023-07-10,81.28,12.48,72.77,24.45,3.99,98.7,23.62,40.81,2.23
Mexico City,Mexico,2023-02-04,69.81,190.17,45.57,1.23,3.6,172.98,0.12,12.42,15.31
New York,USA,2023-05-28,33.48,93.86,70.77,35.79,7.2,147.5,-4.92,68.66,6.82
Madrid,Spain,2023-06-19,132.09,111.56,40.8,45.49,9.22,54.03,12.92,78.41,1.64
Los Angeles,USA,2023-09-02,12.96,46.22,73.17,44.63,8.43,115.88,14.76,89.7,5.98
New York,USA,2023-11-17,124.02,23.34,99.64,24.83,1.69,34.54,25.82,91.76,10.28
Berlin,Germany,2023-08-26,55.18,177.87,10.85,3.29,1.08,174.51,30.98,63.72,9.24
New York,USA,2023-09-07,95.5,74.22,48.11,23.08,8.25,42.92,2.36,76.8,9.43
Tokyo,Japan,2023-01-06,25.89,181.3,38.57,42.23,7.21,30.18,30.19,35.02,3.07
Dubai,UAE,2023-03-23,10.56,56.67,27.6,31.46,2.47,188.61,-3.78,13.01,10.32
Istanbul,Turkey,2023-01-13,133.43,152.72,50.36,13.71,7.55,193.28,29.03,96.03,4.5
Istanbul,Turkey,2023-09-12,100.62,161.46,71.71,6.35,9.58,181.63,6.63,79.28,1.92
Tokyo,Japan,2023-07-02,141.43,93.74,82.99,27.23,1.99,17.45,34.71,29.23,2.52
Seoul,South Korea,2023-04-27,122.91,81.56,40.91,3.24,2.89,37.12,20.62,23.51,8.12
Mexico City,Mexico,2023-09-23,71.33,65.56,96.46,22.89,1.81,121.49,37.93,73.88,1.97
Rio de Janeiro,Brazil,2023-06-27,29.61,97.52,16.75,16.41,2.21,99.9,4.91,31.48,4.94
Bangkok,Thailand,2023-05-07,76.49,114.47,72.37,21.86,0.64,103.55,8.03,46.09,11.08
Moscow,Russia,2023-08-19,126.07,91.85,72.11,47.32,0.42,75.99,-6.56,78.11,3.55
Tokyo,Japan,2023-08-09,140.91,183.15,20.28,9.08,3.79,153.58,12.32,48.18,11.93
Bangkok,Thailand,2023-05-21,82.99,44.1,79.37,40.99,5.86,100.44,39.73,15.6,16.48
Paris,France,2023-11-06,23.49,159.15,98.29,47.43,1.85,170.09,15.65,42.05,12.94
Bangkok,Thailand,2023-12-15,14.71,179.44,80.86,14.02,0.83,85.92,24.57,72.89,11.24
Istanbul,Turkey,2023-10-06,72.82,46.07,31.2,5.31,2.75,38.9,12.84,87.17,7.91
Istanbul,Turkey,2023-03-27,18.02,99.37,76.96,38.39,6.26,149.14,11.31,57.46,3.45
Los Angeles,USA,2023-06-04,94.4,168.25,67.79,5.48,7.99,47.53,2.11,11.26,12.63
Johannesburg,South Africa,2023-11-07,63.29,159.63,30.41,48.41,4.43,85.28,-8.05,29.64,15.19
Moscow,Russia,2023-04-21,79.54,135.88,20.05,15.59,9.34,182.33,0.22,43.19,12.13
London,UK,2023-10-17,46.53,27.43,8.33,25.55,1.19,108.59,27.41,44.48,15.91
Beijing,China,2023-02-25,61.19,23.94,53.84,8.87,9.15,175.31,33.11,37.55,3.7
Cairo,Egypt,2023-11-10,71.48,169.47,64.88,17.84,4.19,185.96,-2.65,80.45,14.48
Sydney,Australia,2023-11-14,42.96,57.51,99.23,48.29,0.86,180.04,4.68,64.01,1.8
Mexico City,Mexico,2023-05-28,109.52,156.25,24.64,7.57,4.26,193.13,38.61,77.01,6.42
Toronto,Canada,2023-08-26,105.44,139.47,96.91,37.88,5.43,40.52,17.14,90.43,14.25
London,UK,2023-03-02,83.29,149.38,97.22,29.3,1.17,167.52,23.88,30.32,1.75
Madrid,Spain,2023-12-11,15.35,28.39,47.29,43.7,4.88,147.66,16.77,94.62,2.4
Beijing,China,2023-10-21,56.16,100.72,21.74,49.5,4.95,120.56,2.85,75.45,13.56
Seoul,South Korea,2023-07-25,122.76,18.02,11.66,6.14,7.92,62.15,21.04,16.55,10.21
Toronto,Canada,2023-06-22,23.47,38.09,9.93,34.37,6.45,121.92,27.26,66.64,13.03
Johannesburg,South Africa,2023-12-15,53.79,24.4,66.9,38.88,4.84,109.08,20.67,10.73,13.62
Istanbul,Turkey,2023-06-23,74.55,104.98,62.52,36.12,3.3,99.06,-7.33,92.51,1.96
Cairo,Egypt,2023-02-21,96.9,56.64,40.22,47.42,2.0,101.34,37.36,44.69,11.94
Paris,France,2023-02-25,108.48,151.65,44.97,11.96,1.39,182.36,35.98,72.81,8.47
Beijing,China,2023-03-03,103.77,17.14,99.82,36.29,5.77,31.65,28.39,17.41,2.92
London,UK,2023-07-13,76.84,151.92,76.6,30.93,2.82,128.72,22.0,46.34,7.99
Los Angeles,USA,2023-10-28,97.2,44.61,30.82,40.39,1.16,121.94,32.24,79.13,9.11
Tokyo,Japan,2023-12-26,81.15,187.98,52.43,22.14,1.48,70.26,-8.4,68.27,9.29
Berlin,Germany,2023-06-01,97.82,131.35,9.12,8.84,3.69,35.16,-5.53,26.2,0.76
Istanbul,Turkey,2023-11-10,114.05,76.2,52.82,13.53,3.85,186.42,30.33,55.02,8.8
Tokyo,Japan,2023-12-11,50.05,40.71,28.42,25.42,3.05,122.69,39.06,65.83,12.14
London,UK,2023-10-09,95.65,165.13,79.07,42.52,8.86,151.61,13.57,36.73,7.3
Dubai,UAE,2023-05-03,19.86,80.07,69.68,27.21,2.8,16.59,-0.71,68.58,9.5
Madrid,Spain,2023-09-09,20.7,40.59,51.9,7.33,6.03,125.59,35.58,44.76,1.2
Istanbul,Turkey,2023-01-15,49.47,192.96,84.34,20.94,0.41,43.57,-2.48,15.8,11.76
Berlin,Germany,2023-08-06,56.83,80.74,53.0,13.25,3.56,53.9,12.46,13.21,5.05
Johannesburg,South Africa,2023-04-24,110.77,76.98,23.33,7.17,1.15,82.38,-5.53,17.59,6.36
Tokyo,Japan,2023-09-08,52.29,130.83,39.66,38.75,7.36,54.64,-8.4,93.67,17.43
Mexico City,Mexico,2023-07-27,98.29,15.22,54.17,28.12,9.08,61.05,27.7,15.55,5.19
Moscow,Russia,2023-01-14,135.7,89.77,83.24,12.21,0.62,183.36,32.33,78.07,3.47
Cairo,Egypt,2023-04-11,89.5,127.99,62.21,32.27,0.5,31.45,18.34,21.13,17.78
Rio de Janeiro,Brazil,2023-01-06,131.74,94.27,78.16,21.26,8.69,122.76,6.32,97.04,18.89
Dubai,UAE,2023-04-19,26.34,44.31,46.06,46.89,4.48,194.55,3.88,44.0,5.49
Mumbai,India,2023-07-16,15.68,157.19,28.12,37.59,5.73,196.5,8.63,66.03,19.76
Johannesburg,South Africa,2023-11-22,132.67,154.82,55.17,2.02,5.03,98.78,11.31,91.51,7.12
Paris,France,2023-11-06,86.72,157.64,13.27,39.77,3.47,159.1,30.47,72.93,1.17
Rio de Janeiro,Brazil,2023-09-28,127.19,59.37,13.1,29.24,8.58,187.16,26.91,73.62,5.36
Moscow,Russia,2023-08-02,136.71,162.99,40.09,44.76,8.06,29.86,-6.11,43.37,6.91
Los Angeles,USA,2023-11-22,14.51,87.85,79.26,11.12,6.0,111.71,17.82,24.67,14.57
London,UK,2023-01-14,59.5,142.4,30.84,12.79,3.91,92.34,6.82,56.62,5.76
Dubai,UAE,2023-12-07,45.8,58.33,21.03,44.92,6.36,90.44,22.26,55.49,2.27
Los Angeles,USA,2023-04-05,46.62,19.98,77.83,32.53,5.06,148.42,0.1,17.73,1.38
London,UK,2023-07-09,127.02,148.25,46.02,2.87,7.54,121.01,5.03,60.3,2.73
Seoul,South Korea,2023-12-05,58.43,82.9,86.76,29.64,8.84,66.75,28.06,10.89,18.83
Sydney,Australia,2023-04-18,37.09,192.51,7.29,40.73,5.9,73.07,-0.19,25.14,3.22
Bangkok,Thailand,2023-11-20,84.54,90.72,36.62,13.32,1.97,62.65,7.82,83.1,9.91
Mexico City,Mexico,2023-06-04,84.66,78.39,96.59,39.54,9.88,194.47,14.97,44.54,7.28
London,UK,2023-08-02,18.95,110.57,7.74,6.44,5.75,125.48,23.63,89.8,9.56
Los Angeles,USA,2023-03-09,144.15,10.69,60.2,45.99,3.57,174.01,26.6,36.69,2.14
Istanbul,Turkey,2023-11-27,53.09,93.91,99.86,12.94,7.56,85.18,15.13,79.86,3.2
Moscow,Russia,2023-09-25,142.06,87.69,75.37,5.59,4.68,143.71,12.77,29.69,7.26
Dubai,UAE,2023-09-05,120.83,47.3,70.52,42.31,7.71,67.18,-7.26,36.08,1.5
Toronto,Canada,2023-02-04,40.5,71.68,64.45,47.13,3.69,131.64,8.24,62.11,1.28
Los Angeles,USA,2023-03-26,46.98,93.17,40.52,11.78,0.14,160.65,-9.82,59.51,14.6
Mexico City,Mexico,2023-02-24,115.13,25.06,81.13,42.62,6.41,179.21,37.2,22.92,19.43
Tokyo,Japan,2023-11-03,92.73,73.03,28.94,18.25,5.35,149.99,11.67,62.73,9.45
Sydney,Australia,2023-02-22,148.22,104.15,16.62,28.41,2.71,156.59,8.68,11.16,9.52
New York,USA,2023-03-06,107.35,73.23,15.44,33.85,5.48,113.02,39.33,10.19,14.83
Seoul,South Korea,2023-03-11,87.28,114.83,85.26,29.41,7.24,36.61,23.52,41.2,14.01
Toronto,Canada,2023-08-09,13.83,166.2,97.55,25.43,1.6,139.29,-7.06,22.75,18.54
New York,USA,2023-09-16,131.24,111.95,48.71,33.67,6.95,179.48,16.37,97.77,18.82
Bangkok,Thailand,2023-10-01,63.24,64.09,49.18,10.89,5.81,57.46,32.83,16.73,6.05
Sydney,Australia,2023-10-08,109.05,112.19,5.15,19.05,8.51,158.72,9.3,66.99,18.89
Rio de Janeiro,Brazil,2023-06-15,108.62,128.25,88.16,33.89,2.56,80.31,7.48,78.45,18.28
Madrid,Spain,2023-12-26,69.51,188.57,55.3,34.1,2.53,185.92,12.4,93.94,18.39
Mexico City,Mexico,2023-05-19,116.75,182.6,36.64,9.1,1.89,112.13,3.23,99.64,13.68
Dubai,UAE,2023-12-24,128.75,117.93,46.01,15.12,1.87,23.71,1.06,62.24,12.94
Seoul,South Korea,2023-04-24,23.23,22.17,61.29,7.6,3.84,150.44,16.87,16.17,16.25
Moscow,Russia,2023-09-03,68.82,74.8,35.12,3.13,7.45,185.35,22.96,27.26,13.28
Cairo,Egypt,2023-04-07,85.84,193.33,91.15,2.98,4.19,97.66,28.77,84.38,17.76
Tokyo,Japan,2023-09-14,88.27,190.36,92.04,22.32,4.11,191.37,35.64,72.23,12.22
Madrid,Spain,2023-08-23,43.5,121.86,5.9,27.63,1.57,137.6,-2.34,27.46,3.21
Dubai,UAE,2023-03-28,32.65,105.59,30.03,46.3,5.25,97.0,9.51,72.76,4.85
Dubai,UAE,2023-10-22,29.32,170.5,31.13,48.96,2.41,17.48,6.81,41.65,14.2
London,UK,2023-08-22,64.25,116.62,92.48,1.75,5.42,39.83,15.08,19.2,14.84
Bangkok,Thailand,2023-06-24,54.55,54.37,69.49,7.95,4.37,60.33,15.94,48.73,6.18
Paris,France,2023-01-28,19.89,82.45,73.21,5.16,2.95,45.6,19.26,99.13,0.86
Los Angeles,USA,2023-12-21,75.91,146.73,91.73,27.69,8.98,44.13,6.63,26.14,10.0
Madrid,Spain,2023-06-13,31.9,125.79,93.79,45.67,6.43,41.65,24.27,33.37,3.3
Los Angeles,USA,2023-02-04,8.43,179.38,95.63,2.25,9.73,88.63,36.86,50.13,7.04
Tokyo,Japan,2023-06-23,16.59,92.22,61.91,4.2,5.74,63.86,-2.33,20.21,16.14
Johannesburg,South Africa,2023-03-17,47.98,78.96,18.29,38.6,1.25,137.76,8.7,11.4,5.43
Bangkok,Thailand,2023-02-09,66.14,16.64,69.71,2.61,9.55,115.98,29.61,56.55,11.8
Toronto,Canada,2023-05-06,40.4,133.16,24.84,13.47,1.03,58.1,-8.43,82.1,17.71
Beijing,China,2023-03-07,100.19,10.16,74.82,39.88,6.81,176.9,32.85,17.65,9.53
London,UK,2023-11-18,7.69,25.87,51.39,44.66,8.08,18.86,32.74,18.98,3.02
Seoul,South Korea,2023-01-11,35.19,139.06,45.77,47.61,8.78,61.07,6.31,78.75,16.04
Tokyo,Japan,2023-04-23,22.48,169.9,19.32,33.4,7.4,198.9,24.53,69.45,17.32
Paris,France,2023-08-05,63.29,109.28,50.6,47.22,2.23,53.22,29.66,40.56,7.07
New York,USA,2023-12-20,30.13,93.19,14.52,34.42,0.9,127.61,11.79,21.9,3.32
Berlin,Germany,2023-07-14,21.1,128.93,14.29,27.14,8.54,184.98,12.35,88.2,9.92
Mumbai,India,2023-11-13,23.93,59.68,33.66,8.28,1.48,25.67,-7.98,88.49,2.33
Seoul,South Korea,2023-05-24,76.86,153.13,61.35,33.31,2.68,174.99,37.61,37.99,13.09
Rio de Janeiro,Brazil,2023-11-06,110.08,196.42,96.8,29.66,3.42,183.45,22.29,63.67,8.22
Toronto,Canada,2023-05-03,126.75,82.86,41.95,13.24,6.96,197.54,37.91,64.38,3.88
Cairo,Egypt,2023-03-17,145.16,103.59,30.69,14.34,3.96,193.87,-7.41,65.84,2.05
Mexico City,Mexico,2023-07-10,59.19,18.22,97.46,39.39,3.54,104.33,24.23,82.51,9.27
Paris,France,2023-04-10,106.22,124.97,22.76,2.14,7.51,95.41,12.03,62.69,3.74
Seoul,South Korea,2023-04-06,34.7,35.62,22.45,45.56,0.55,194.44,28.03,89.06,19.42
Beijing,China,2023-05-03,82.64,35.54,24.02,38.19,4.92,129.3,19.59,27.7,2.97
Moscow,Russia,2023-04-11,20.67,71.43,48.47,18.59,3.99,15.74,8.57,43.74,1.36
Cairo,Egypt,2023-10-14,27.56,125.43,43.88,41.79,7.32,70.68,17.27,49.36,5.04
Seoul,South Korea,2023-10-02,59.18,151.65,7.28,43.6,3.12,74.44,36.22,44.77,17.7
Sydney,Australia,2023-09-25,44.36,132.59,56.56,18.91,3.02,40.55,20.82,28.86,6.75
Mexico City,Mexico,2023-06-11,53.14,111.16,68.36,23.54,9.13,64.11,2.07,12.98,15.25
New York,USA,2023-01-05,141.35,79.77,78.95,23.37,9.42,37.71,31.5,49.9,11.98
Mexico City,Mexico,2023-01-10,15.9,188.79,27.59,46.3,3.35,148.93,13.28,62.52,17.96
Cairo,Egypt,2023-12-26,146.57,122.63,24.68,24.83,7.21,172.78,37.21,17.74,7.35
Mumbai,India,2023-03-22,89.14,155.04,41.42,6.73,5.77,92.06,25.91,57.65,11.69
Berlin,Germany,2023-08-28,131.45,62.42,27.96,35.89,7.34,134.83,32.47,29.08,7.94
Paris,France,2023-09-09,119.05,118.62,41.32,15.63,3.11,106.81,-5.85,22.35,3.95
Seoul,South Korea,2023-12-12,88.06,135.7,52.08,14.01,9.18,129.85,9.45,14.89,18.02
Dubai,UAE,2023-11-19,7.3,67.44,39.47,17.38,9.74,122.1,4.73,93.95,14.48
New York,USA,2023-12-08,18.8,25.55,7.79,6.03,1.73,93.02,17.8,77.82,0.61
